Angle,5,10,15,20,25,30
1.37931034482759,0.425994,0.444323,0.450411,0.451945,0.452522,0.452797
1.72413793103448,0.412027,0.439415,0.448836,0.451269,0.452174,0.452606
2.06896551724138,0.398006,0.434208,0.447153,0.45055,0.451805,0.452406
2.41379310344828,0.382238,0.428081,0.445142,0.449687,0.451359,0.452162
2.75862068965517,0.364972,0.42163,0.443587,0.449532,0.451715,0.452762
3.10344827586207,0.345959,0.414869,0.442439,0.450054,0.452854,0.454187
3.44827586206897,0.325385,0.405214,0.438476,0.447848,0.451268,0.45289
3.79310344827586,0.304022,0.396693,0.436621,0.448059,0.452236,0.454203
4.13793103448276,0.28357,0.3886,0.435468,0.449085,0.454056,0.456391
4.48275862068966,0.256832,0.374598,0.429274,0.445377,0.451235,0.453984
4.82758620689655,0.230172,0.361137,0.424367,0.443252,0.450102,0.453312
5.17241379310345,0.199951,0.34472,0.417753,0.439895,0.447885,0.451629
5.51724137931035,0.168122,0.327701,0.410837,0.436381,0.445582,0.449887
5.86206896551724,0.140654,0.310987,0.403908,0.432849,0.443267,0.448135
6.20689655172414,0.115848,0.29459,0.397612,0.430098,0.441791,0.447244
6.55172413793103,0.0920261,0.277299,0.390969,0.427216,0.440248,0.446311
6.89655172413793,0.0717262,0.25995,0.384702,0.424923,0.43945,0.446178
7.24137931034483,0.0540704,0.240932,0.37693,0.421411,0.437578,0.445036
7.58620689655172,0.0417312,0.223498,0.370902,0.420126,0.438156,0.446448
7.93103448275862,0.0326381,0.204649,0.36172,0.415384,0.435196,0.444285
8.27586206896552,0.0261345,0.187169,0.353854,0.412185,0.43391,0.443851
8.62068965517241,0.0206156,0.168444,0.343546,0.406397,0.430004,0.440761
8.96551724137931,0.0161727,0.150318,0.334068,0.401918,0.42763,0.439313
9.31034482758621,0.0127231,0.13296,0.324803,0.398,0.425966,0.438653
9.6551724137931,0.00986857,0.115858,0.315483,0.394535,0.424972,0.438761
10.0,0.00770653,0.0996297,0.304363,0.388788,0.421502,0.4363
12.5,0.00121567,0.0229116,0.202951,0.324963,0.373227,0.395085
15.0,0.000201395,0.00414625,0.103134,0.277476,0.349288,0.381603
17.5,0.000130773,0.000890204,0.0364409,0.216766,0.324043,0.371276
20.0,0.000211274,0.000240833,0.0140325,0.13116,0.290323,0.357048
25.0,0.000125811,4.20865e-05,0.00186102,0.0259826,0.147969,0.290875
30.0,0.000157475,7.2224e-05,0.000220838,0.00725495,0.0414128,0.163472
35.0,0.000111404,5.01817e-05,8.22632e-05,0.00318571,0.0203713,0.0661918
40.0,9.79175e-05,4.11154e-05,3.04894e-05,0.00125611,0.00986658,0.0332538
45.0,8.96888e-05,5.40977e-05,2.63022e-05,0.000177069,0.00216397,0.0119673
50.0,6.06537e-05,3.57861e-05,1.55498e-05,3.18434e-05,0.000711382,0.00576623
55.0,6.22764e-05,4.14634e-05,1.90788e-05,5.21563e-05,0.000896834,0.00508737
60.0,4.2006e-05,2.67875e-05,1.34951e-05,5.08578e-05,0.000762767,0.00371714
